,Data Variable,ADMIN_0_NAMES,ADMIN_0_PCODE,ADMIN_1_NAMES,ADMIN_1_PCODE,ISO3,ISO2,Longitude,Latitude,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
4267,Climate_mintmp,Kingdom of Saudi Arabia,SA,Makkah,SAU02,SAU,SA,41.205864012,21.6265131246,18.282742972727124,17.678825972759203,19.370323662541637,19.086608590994405,17.926476983411966,18.367897867577845,17.708510057968756,17.94735345201012,19.362830805154235,20.764407206114477,19.25406255213537,18.102416568712812,19.54876883558229,19.78099961379778,18.817164999467305,19.033724020221637,19.66728181240655,18.70522237241187,20.10329609080136,17.600135215686763
4268,Climate_mintmp,Kingdom of Saudi Arabia,SA,Najran,SAU11,SAU,SA,45.8262192756,18.2839451678,16.953344343706213,17.010996660472514,17.452081797208354,17.97885708703813,17.041192533921002,17.68246899980781,16.73084673189702,16.850497823043245,17.331994557621517,18.297138508430947,17.97346209414262,17.084137136504907,17.643404049796015,17.502709375523935,17.301446686982032,17.61597066046743,17.96911596098844,17.048775931181158,17.968610666489305,17.00349750130559
4269,Climate_mintmp,Kingdom of Saudi Arabia,SA,Al Hudud ash Shamaliyah,SAU09,SAU,SA,42.0643483704,29.9509871556,10.53155912825976,9.032260917825354,11.04504763509691,9.94590763034157,10.152402305235364,9.414264798894989,8.976710360127507,7.483580604401823,9.767685012673144,12.921841820882408,10.685537931946438,9.648897967210358,10.748270282636003,10.822286669469811,10.479077903896329,10.225889865142555,10.06196146237139,10.935918525303252,11.164694680697188,10.192166048012602
4270,Climate_mintmp,Kingdom of Saudi Arabia,SA,Al Qassim,SAU04,SAU,SA,43.2193292531,25.9461627288,12.727121803233327,12.349658353887374,13.640829975005866,13.376402846488784,12.546251906813566,12.635290122043394,11.61313071401542,11.550730984371707,12.816608026757203,15.458604635578569,13.847454266186192,12.711669219546248,14.177157177221426,13.65531610093662,13.553500973576924,13.451921394331055,14.06811663914491,13.587659207563922,14.83768293566436,12.976438244015243
4271,Climate_mintmp,Kingdom of Saudi Arabia,SA,Ar Riyad,SAU01,SAU,SA,45.5500386806,23.0685278355,14.38791294976328,14.629292871838524,15.203060727522194,15.354586671017756,14.345346083954302,14.535683282547868,13.50817369037425,13.59688236235246,14.539092978231182,16.950217537387694,15.432685313110431,14.75056853962309,15.813092032629122,15.170170586482902,15.261453149863154,15.291392326189236,15.994577998007836,15.138199733386733,16.417249207799948,14.738434353627223
4272,Climate_mintmp,Kingdom of Saudi Arabia,SA,Tabuk,SAU07,SAU,SA,37.2929030279,27.3823606457,13.432138231448729,11.549092920350796,13.738634506599064,13.137563644278249,12.81134369687732,13.42188805718343,12.36598452415427,11.036941365776006,13.609157660872096,15.40981145388144,13.940685822091073,12.04379695326383,14.014282783736528,14.205225674890702,12.951959271253845,12.74599374891126,13.054469289777176,13.330706844770356,13.343983170325792,12.118898648494724
4273,Climate_mintmp,Sudan,SD,Khartoum,SD01,SDN,SD,32.8427419056,15.8511798623,22.613517525940733,21.28277590080821,23.891043430864023,23.006529273010607,21.764862835876578,21.967487094283413,20.90656174449469,22.869258744197246,23.908169436642492,25.18815676120948,22.633760385313053,22.4840226254751,23.540945204537053,23.0809060319515,21.832349455575613,22.36942296641392,23.7548229300131,22.190978442590065,24.08454788575961,20.747375807424227
4274,Climate_mintmp,Sudan,SD,River Nile,SD16,SDN,SD,33.4577861095,18.3409884636,20.86002025012545,19.34203658723445,22.02954440640083,21.110571841510566,20.058432533670015,20.47869058075285,19.468920754463063,20.818348403972763,22.44538859677717,23.77251776818953,20.90623614134303,20.315027398465453,22.181157872003244,21.604003062676128,20.531938692641315,20.42997139015969,21.786389047295856,20.62182012756939,22.388882386245108,19.18881987056061
4275,Climate_mintmp,Sudan,SD,Northern,SD17,SDN,SD,29.3285431462,19.5605937215,18.00850647176965,16.115900539804986,18.73765480791781,18.285274592046783,17.38211141346377,17.17300610290943,16.713876936316858,17.696465863057607,19.21092896863934,20.70219118650161,18.06073222754896,17.01696474545844,18.92878652050151,18.57053226310529,16.98058395816235,17.249384587239806,18.3724767740571,17.612765072742082,18.677386057900957,16.123243207388846
4276,Climate_mintmp,Sudan,SD,North Kordofan,SD13,SDN,SD,29.7495972343,14.8383626255,21.251038410421245,19.85666409099637,22.723179254901044,22.412555828514392,21.0185620218304,20.698134966494063,19.957439858792245,22.110461394485288,22.70140395223672,23.796642694701543,21.589720410024025,21.53069625023409,22.05338387427319,21.58153102626192,20.4318524427166,21.270216764428657,22.796110642787696,21.00212437844446,22.804647337812625,19.783994943608068
4277,Climate_mintmp,Sudan,SD,West Kordofan,SD18,SDN,SD,28.4135241783,11.9561516095,23.249098669005043,21.8253191647117,24.935130556068795,25.280987418696967,23.638385216847706,23.991368677999567,22.548603587335503,25.183713353873262,25.91121532033056,26.03021454636501,24.040758336110905,23.94717964428952,24.45819809936655,23.84934267261857,22.820992912740472,23.79958679826724,25.50362106477919,22.80291604581873,25.208333713561487,21.92734650153275
4278,Climate_mintmp,Sudan,SD,Al Gezira,SD15,SDN,SD,33.2765179191,14.5942212291,23.81858630421186,22.75871272327924,25.02818218722488,24.30775308898001,23.09186906236591,23.22340950628724,22.20308153027236,24.24376308990247,25.058863885956583,26.035859162879717,23.74505104103473,24.018308412185824,24.55744973770296,24.322727645527237,23.04267686882405,24.03118724726668,25.275479906255548,23.322979962705364,25.245126760848848,22.096086311340333
4279,Climate_mintmp,Sudan,SD,Sennar,SD14,SDN,SD,34.0465268814,12.9080590019,24.98052056326736,24.04738204494404,25.953609845187767,25.53878289861876,24.44340092057637,24.49377261031544,23.552778333109163,25.656829880554465,26.204511918839383,26.713765570565656,25.23343983594189,25.372417244772844,25.570205529530853,25.42048867644779,24.29957551038276,25.592357238977424,26.4061576093416,24.7273357567514,26.042923126841647,23.37418645675185
4280,Climate_mintmp,Sudan,SD,White Nile,SD09,SDN,SD,32.3181732303,13.3620321996,24.068370050623795,23.096449739345605,25.35762711849765,24.85208368024964,23.5100727589234,23.846576530000437,22.55391358569048,24.87128650554712,25.62864165478858,26.488279331594267,24.360996930150016,24.399928036980004,25.006485969778417,24.521359159635463,23.398822738467786,24.411069312648497,25.52173961729243,23.663406082512672,25.565380868013357,22.39628668038741
4281,Climate_mintmp,Sudan,SD,Kassala,SD11,SDN,SD,35.809649219,15.8179497958,23.440077968642235,22.469578219784623,24.59168047655341,23.791493614514664,22.810991567678936,23.116747097327156,22.00331227723349,23.7982642513055,24.94037159538676,25.840732277967984,23.40675796479241,23.575801865412632,24.315598634573124,24.11017649321474,23.256424092838905,23.64380373786657,24.643416402941064,23.10491495254712,25.124907002489785,21.955836426753255
4282,Climate_mintmp,Sudan,SD,Red Sea,SD10,SDN,SD,35.7023343375,19.8381180571,20.05007346444343,18.74950765801653,20.84341313655072,20.39958524992919,19.38311216642356,19.959977675828668,19.06286780046421,19.95215954063497,21.701645445907083,22.81775181821321,20.275343909441155,19.527591181135023,21.568762672868917,21.25995265727995,20.117875060484295,20.00198262490652,20.34284273149093,20.153084775709672,21.66493885057203,18.76468681234451
4283,Climate_mintmp,Sudan,SD,Gedaref,SD12,SDN,SD,35.1135917363,14.1149926249,25.08890130093708,24.11803172959221,26.09402223232287,25.41810416369046,24.4993482110581,24.527427914522697,23.609287706780545,25.616993013557025,26.2658216064103,26.833889184942567,25.032355352070017,25.38006084506638,25.66266958425586,25.588792652323622,24.577017306360077,25.559879558213087,26.506896435465784,24.7551091933596,26.28082162792556,23.48892534735122
4284,Climate_mintmp,Sudan,SD,South Kordofan,SD07,SDN,SD,30.8361727143,11.2913468658,25.239206654929564,24.505262561570635,26.09620183278089,26.35967173453034,25.35087152767455,25.48571344490708,24.305648696319803,26.42823323059356,27.010596574551755,26.82988535313086,25.84155948819785,25.49359778152115,25.647351422871665,25.60447238779616,24.492556145992765,25.56220407030363,26.564987830903338,25.02180327509326,26.17214475126787,23.984420159082298
4285,Climate_mintmp,Sudan,SD,Blue Nile,SD08,SDN,SD,34.1276734409,11.2997677087,25.176465353773622,24.623791636302798,25.458425366747505,25.8904584454966,25.097033182081287,25.164341027396063,24.185714690239877,25.9765753906725,26.375604706020138,26.096502252026777,25.722619429438105,25.2504216878842,25.368773212362985,25.548754740984005,24.686044325846023,25.884450974656545,26.143150619884107,25.072106518238893,25.34631902568942,23.70864497628404
4286,Climate_mintmp,Sudan,SD,Central Darfur,SD06,SDN,SD,23.3589122115,12.325580509,20.82842177087572,18.89353514998824,21.92535711355712,23.18919009425677,21.94758654601626,21.552582315593863,20.54137315758127,23.21236386607414,23.000986809494297,23.462489858782646,21.62420275349459,22.07134806739491,21.99876221761693,21.489064322310654,20.40279194850263,21.511587594958712,23.52008845123494,20.60482829764145,23.23853952998777,20.48906441919948
4287,Climate_mintmp,Sudan,SD,Western Darfur,SD04,SDN,SD,22.6167575724,13.5192330247,20.589277329234942,18.6075161777952,21.81141538679973,23.05713889104014,21.672673611071108,21.2564467136215,20.18213901219876,22.737358604886985,22.897012612804662,23.366446802151263,21.39770461208414,21.862138449470937,21.81688707999461,21.387861885214736,20.34421417908097,21.300597505149582,23.37795617025602,20.34323928940969,23.14811353983368,20.25993731876588
4288,Climate_mintmp,Sudan,SD,North Darfur,SD02,SDN,SD,25.5513707639,16.2214721861,18.025004709487543,16.069248980005785,19.496200681432743,19.869810379107378,18.40430732351922,18.13620291198885,17.16634535037997,19.22834439689425,20.039465061947052,20.93441097736358,18.546038835983403,18.506429517083827,19.02392306453412,18.383342328446307,17.612034055441356,18.16566963492279,19.91870066044861,17.791008457536314,20.014102304620028,17.03194329901268
4289,Climate_mintmp,Sudan,SD,Eastern Darfur,SD05,SDN,SD,26.4623339635,10.9770939347,23.478991384749232,21.96393691358998,24.8083208915286,25.694709169573304,24.28901489910457,24.48744193105356,23.089976897911672,25.94473532271521,26.26466507497581,26.281864721701908,24.373037257916103,24.34507328832888,24.59109520750993,24.03709081703341,22.946659126569383,24.03446470891444,25.913806878584356,23.128510632864582,25.60132649957793,22.507176616200542
4290,Climate_mintmp,Sudan,SD,South Darfur,SD03,SDN,SD,24.4448846622,10.9944458081,22.05830000415344,20.36203639999575,23.030820275607866,24.20042217035204,23.08898476228701,22.85213433923992,21.872621746681,24.57753070292042,24.301569351300543,24.59008985733697,22.7915068840691,23.145766328060034,23.2631162168526,22.611226724226952,21.47866931022742,22.703635678921955,24.562407514987846,21.7888669719902,24.21158945705244,21.56167359712474
4291,Climate_mintmp,Somalia,SO,Awdal,SOM11,SOM,SO,43.3770497722,10.5770042454,23.158682728313103,22.80859596775056,23.10379609678852,23.730105020613024,22.891797839659123,22.92940710227535,22.84668449248743,23.213351028335943,23.280803538949986,23.70052407382886,22.906981384150924,23.10065458457515,22.757155638090683,23.441841524933096,22.949302308846597,23.64271426408919,23.275654643826115,22.6252620082876,23.099869681486567,22.713133127069465
4292,Climate_mintmp,Somalia,SO,Woqooyi Galbeed,SOM12,SOM,SO,44.5562542174,9.87862623834,21.68598519704161,21.48797832908056,21.404002941096312,22.124179866137368,21.03825573993456,21.41801584794469,21.179663891864585,21.432557268174847,21.71158287372657,22.10555388257162,21.503668624263053,21.556888093410556,21.153009783499208,21.88274437333602,21.422437301348392,21.782270984457032,21.31226449313793,21.09490584022673,21.168365286295696,21.465720247178805
4293,Climate_mintmp,Somalia,SO,Togdheer,SOM13,SOM,SO,45.726126985,9.10933746234,21.58983579564978,21.474177138795586,21.242407971448863,21.99026771749489,20.83991767192575,21.255000591278087,20.949671063599773,21.200453237839696,21.61000047927041,21.9866874565313,21.492140142417256,21.495555793306966,21.032201968299027,21.77749016137772,21.3256997606882,21.4920168119203,20.9669549588804,21.040473654633207,20.99909510396637,21.4945475590082
4294,Climate_mintmp,Somalia,SO,Sool,SOM14,SOM,SO,47.5652171184,8.96342495435,22.555749560652597,22.493296200327208,22.22419516138369,22.75282808761024,21.992453471551677,22.094382665755592,22.000019072414783,22.093877046920827,22.647566092416135,22.99522499163052,22.419532027941063,22.624569750010732,21.93973813896321,22.57664849034855,22.437603282928464,22.37659188281284,21.87576789998829,22.223333657011104,22.334775520710465,22.635974287897454
4295,Climate_mintmp,Somalia,SO,Sanaag,SOM15,SOM,SO,47.6828520615,10.3047754726,20.969135407730946,20.926791733731005,20.82062323952301,21.19647065467305,20.590045853807705,20.61672143526376,20.588069865521465,20.552471020528014,21.04091084738159,21.43622854004304,20.858266507854896,21.04750797984501,20.35713908883433,21.09450128233681,20.877143454034304,20.94326656044772,20.357805346738967,20.588468391510357,20.91038983174497,21.14125690358795
4296,Climate_mintmp,Somalia,SO,Bari,SOM16,SOM,SO,50.0498254185,10.2195314454,23.050590997779015,23.059491790616487,23.162153327461816,23.187806012980428,23.09029598184086,22.999956643499655,22.99097163835837,22.700661585788858,23.02801184803045,23.39522503421142,23.038939357565948,23.11945392102701,22.595512384619436,23.048090873644373,23.074838294430226,23.382291762106075,22.636211080924014,22.68119664559477,23.32813273727488,23.332302347047204
4297,Climate_mintmp,Somalia,SO,Nugaal,SOM17,SOM,SO,48.9138884818,8.10838537686,24.026682514420106,23.948870481782087,23.801130147681857,24.08409839206272,23.685542274161424,23.646568557578536,23.63046248186782,23.65814692318704,24.104528212604013,24.363906200589117,23.84632190830077,24.145940009566587,23.53584833222914,23.91642068496093,23.97206123823866,23.848462774929374,23.48079378459878,23.81354949411956,23.9657581250278,24.14634775831876
4298,Climate_mintmp,Somalia,SO,Mudug,SOM18,SOM,SO,48.1545596453,6.37604714167,25.78880888002245,25.68858303004324,25.68621581608168,26.01224858402335,25.550607314461725,25.531499439550423,25.50317045881607,25.5923957950394,25.775072042127974,26.013354591894025,25.751083994337137,25.795256567658782,25.4542225787046,25.78345621446236,25.605759824233044,25.731008909779263,25.396783926260728,25.478205365631897,25.566968370385023,25.800925586248734
4299,Climate_mintmp,Somalia,SO,Galgaduud,SOM19,SOM,SO,46.7797649143,5.10182642203,26.467878489207607,26.472212883581275,26.44063114243088,26.823292961888885,26.248088347584755,26.34919784282009,26.20774972028225,26.339200732726063,26.561500405959052,26.73053150767133,26.51320821140777,26.552714886751637,26.31160292706152,26.60029199035697,26.32936421626503,26.544498083122413,26.23768261170707,26.15316701784373,26.30434947423049,26.611588025468865
4300,Climate_mintmp,Somalia,SO,Hiraan,SOM20,SOM,SO,45.4728217871,4.21494252757,26.406667070820504,26.765679768770323,26.51637884501077,26.76670822096461,26.4094652595834,26.491008593319872,26.261132135508976,26.49674910321648,26.69512365325489,26.428683712649264,26.71497998688937,26.44010346416584,26.387181683528578,26.720926153316423,26.353107481042063,26.80436272091336,26.59263411156925,26.25814852263212,26.67133778191398,26.74438310042331
4301,Climate_mintmp,Somalia,SO,Shabelle Dhexe,SOM21,SOM,SO,46.014072336,3.02763848623,25.93810309908948,26.27023119541789,26.095294858767023,26.28786185838921,26.14044932264293,26.03542667376336,25.966984440384028,26.134551278834778,26.30397029965738,26.03954881632286,26.266058170874064,26.05191567366284,26.004135466178383,26.16685701952799,25.99761597799324,26.49883360018408,26.273490724800688,25.93162165747749,26.3843104588931,26.32238741419389
4302,Climate_mintmp,Somalia,SO,Banadir,SOM22,SOM,SO,45.4266618959,2.10778014851,25.60000038146973,25.769444889492465,25.66944509082371,25.808333184984004,25.80000056160822,25.700000762939457,25.66944509082371,25.769444889492465,25.977778275807708,25.7000001801385,25.769444889492465,25.769444889492465,25.600000381469737,25.73888921737672,25.7000001801385,26.338888857099747,26.00833336512248,25.569444709353984,26.20833412806193,26.03888903723823
